,900110,900270,900260,900290,900300,900310,900340,000250,000440,001000,001540,001810,001840,002230,002290,002680,002800,003100,003310,003380,003800,004590,004650,004780,005160,005290,005670,005710,005860,005990,006050,006140,006580,006620,006730,006910,006920,007330,007370,007390,007530,007680,007720,007770,007820,008290,008370,008470,008830,009300,009520,009620,009730,009780,010170,010240,010280,010470,011040,011080,011320,011370,011560,012340,012620,012700,012790,012860,013030,013120,013310,013720,013810,013990,014100,014190,014200,014470,014570,014620,014940,014970,015710,015750,016100,016250,016600,016670,016790,016920,017000,017250,017480,017510,017650,017890,018000,018120,018290,018310,018620,018680,018700,019010,019210,019540,019550,019570,019590,019660,019770,019990,020180,020400,020710,021040,021045,021080,021320,021650,021880,022100,022220,023160,023410,023440,023460,023600,023760,023770,023790,023900,023910,024060,024120,024740,024800,024810,024830,024840,024850,024880,024910,024940,024950,025320,025440,025550,025770,025870,025880,025900,025950,025980,026040,026150,026910,027040,027050,027360,027580,027710,027830,028080,028300,029480,029960,030190,030350,030520,030530,030960,031310,031330,031390,031510,031860,031980,032080,032190,032280,032300,032500,032540,032580,032620,032680,032685,032750,032790,032800,032820,032850,032860,032940,032960,032980,033050,033100,033110,033130,033160,033170,033200,033230,033290,033310,033320,033340,033430,033500,033540,033560,033600,033640,033790,033830,034230,034810,034940,034950,035080,035200,035290,035460,035600,035610,035620,035760,035810,035890,035900,036000,036010,036030,036090,036120,036170,036180,036190,036200,036480,036490,036540,036560,036620,036630,036640,036670,036690,036710,036800,036810,036830,036890,036930,037030,037070,037230,037330,037350,037370,037400,037440,037460,037760,037950,038010,038060,038070,038110,038160,038290,038340,038390,038460,038500,038530,038540,038620,038680,038870,038880,038950,039010,039020,039030,039200,039230,039240,039290,039310,039340,039420,039440,039560,039610,039670,039740,039830,039840,039860,039980,040160,040300,040350,040420,040610,040910,041020,041140,041190,041440,041460,041510,041520,041590,041830,041910,041920,041930,041960,042000,042040,042110,042370,042420,042500,042510,042520,042600,042940,043090,043100,043150,043200,043220,043260,043340,043360,043370,043590,043610,043650,043710,043910,044060,044180,044340,044480,044490,044780,044960,045060,045100,045300,045340,045390,045510,045520,045660,045890,045970,046070,046110,046120,046140,046210,046310,046390,046440,046890,046940,046970,047080,047310,047560,047770,047820,047920,048260,048410,048430,048470,048530,048550,048770,048830,048870,048910,049070,049080,049120,049180,049430,049470,049480,049520,049550,049630,049720,049830,049950,049960,050090,050110,050120,050320,050540,050760,050860,050890,050960,051160,051360,051370,051380,051390,051490,051500,051780,051980,052020,052190,052220,052260,052300,052330,052400,052420,052460,052600,052670,052710,052770,052790,052860,052900,053030,053050,053060,053080,053110,053160,053260,053270,053280,053290,053300,053350,053450,053580,053590,053610,053620,053660,053700,053800,053950,053980,054040,054050,054090,054180,054210,054220,054300,054410,054450,054540,054620,054630,054670,054780,054800,054920,054930,054940,054950,056000,056080,056090,056190,056360,056700,056730,057030,057540,057680,057880,058110,058220,058400,058420,058450,058470,058530,058610,058630,058820,059090,059100,059120,059210,059270,060150,060230,060240,060250,060260,060280,060300,060310,060370,060380,060480,060540,060560,060570,060590,060720,060850,060900,061040,061250,061970,062860,062970,063080,063170,063440,063570,063760,064090,064240,064260,064290,064480,064510,064520,064550,064760,064800,064820,064850,065060,065130,065150,065170,065350,065370,065420,065440,065450,065500,065510,065530,065560,065570,065650,065660,065680,065690,065710,065770,065950,066110,066130,066310,066360,066410,066430,066590,066620,066670,066700,066790,066900,066910,066970,066980,067000,067010,067080,067160,067170,067280,067290,067310,067390,067570,067630,067730,067770,067900,067920,067990,068050,068240,068330,068760,068790,068930,068940,069080,069110,069140,069330,069410,069510,069540,069920,070300,070590,071200,071280,071460,071670,071850,072020,072470,072520,072770,072870,072950,072990,073010,073110,073190,073490,073540,073560,073570,073640,074430,074600,075130,075970,076080,076610,077360,078020,078070,078130,078140,078150,078160,078340,078350,078590,078600,078650,078860,078890,078940,079000,079170,079190,079370,079650,079810,079940,079950,079960,079970,080000,080010,080160,080220,080420,080440,080470,080520,080530,080580,080720,081150,081580,082210,082270,082660,082800,082850,082920,083310,083450,083470,083500,083550,083640,083650,083660,083790,083930,084110,084180,084370,084650,084730,084850,084990,085370,08537M,085660,085670,085810,085910,086040,086060,086250,086390,086450,086520,086670,086710,086820,086890,086900,086960,086980,087010,087260,087600,087730,088130,088290,088390,088800,088910,089010,089030,089140,089150,089230,089530,089600,089790,089850,089890,089970,089980,090150,090360,090410,090460,090470,090710,090740,090850,091120,091340,091440,091580,091590,091700,091970,091990,092040,092070,092130,092190,092300,092460,092600,092730,092870,093190,093320,093380,093520,093640,093920,094170,094360,094480,094820,094840,094850,094860,094940,094970,095190,095270,095340,095500,095610,095660,095700,095910,096040,096240,096350,096530,096610,096630,096640,096690,096870,097780,097800,097870,098120,098460,098660,099190,099220,099320,099410,099440,099520,099750,100030,100090,100120,100130,100590,100660,100700,100790,101000,101160,101170,101240,101330,101360,101390,101400,101490,101670,101680,101730,101930,102120,102710,102940,103230,103840,104040,104200,104460,104480,104540,104620,104830,105330,105550,105740,106080,106190,106240,106520,108230,108320,108380,108490,108860,109080,109610,109740,109820,109860,109960,110020,110790,110990,111710,111820,111870,112040,113810,114120,114190,114450,114570,114630,114810,115160,115180,115310,115440,115450,115480,115500,115530,115570,115610,115960,117670,117730,118990,119500,119610,119830,119850,119860,120240,121440,121600,121800,121850,121890,122310,122350,122450,122640,122690,122870,122990,123010,123040,123330,123410,123420,123570,123750,123840,123860,124500,124560,125210,126340,126600,126640,126700,126870,126880,127120,127160,127710,128540,128660,129890,130500,130580,130740,131030,131090,131100,131180,131220,131290,131370,131390,131400,131760,131970,133750,134060,134580,136480,136510,136540,137400,137940,137950,138070,138080,138360,138580,138610,138690,139050,139670,140070,140410,140520,140670,140860,141000,141020,141070,141080,142210,142280,142760,143160,143240,143540,144510,144960,145020,147760,147830,148140,148150,148250,149950,149980,150840,150900,151860,151910,153460,153490,153710,154030,154040,155650,156100,158310,158430,159580,159910,160550,160600,160980,161570,161580,163730,164060,166090,166480,168330,169330,170030,170790,170920,171010,171090,171120,173130,173940,174880,174900,175140,175250,176440,177350,177830,178320,178780,179290,179900,180400,181340,182360,182400,182690,183300,183490,184230,185490,186230,187220,187270,187420,187660,187790,187870,189300,189330,189690,189860,189980,190510,190650,191410,191420,192250,192390,192410,192440,193250,194480,194700,195500,195940,195990,196170,196300,196450,196490,196700,197140,198080,198440,199820,200130,200230,200470,200670,200710,200780,201490,203450,203650,203690,204020,204270,204620,204630,204840,205100,205470,205500,206400,206560,206640,206650,207760,208140,208340,208350,208370,208640,208710,208860,211270,212560,213090,213420,214150,214180,214260,214270,214310,214370,214430,214450,214610,214680,214870,215000,215090,215100,215200,215360,215380,215480,215600,215790,216050,216080,217190,217270,217330,217480,217500,217600,217620,217730,217820,218150,218410,219130,219420,219550,219750,220100,220180,220260,220630,221610,221840,221980,222040,222080,222110,222420,222800,222810,222980,223250,223310,224060,224110,225190,225220,225330,225430,225530,225570,225590,226330,226340,226360,226400,226440,226950,227100,227610,227950,228340,228670,228760,228850,229000,230240,230360,230980,232140,232680,234100,234300,234340,234690,234920,235980,236200,236810,237690,237750,237820,237880,238090,238120,238200,238490,239340,239610,239890,240810,241520,241690,241710,241770,241790,241820,241840,242040,243070,243840,244460,245620,246690,246710,246720,246960,247540,247660,250000,250060,250930,251370,251630,251970,252500,252990,253450,253590,253840,254120,255220,255440,256150,256630,256840,256940,257370,258610,258790,258830,259630,260660,260930,261200,262260,262840,263020,263050,263540,263600,263690,263700,263720,263750,263770,263800,263810,263860,263920,264450,264660,264850,265520,265560,265740,267320,267790,267980,268600,269620,270520,270660,270870,272110,272290,273060,274090,275630,276730,277070,277410,277810,277880,278280,278650,279600,281740,282880,284620,285490,286750,287410,288330,288620,289010,289080,289220,290120,290270,290380,290510,290520,290550,290650,290660,290670,290690,290720,290740,291230,291650,293490,293580,293780,294090,294140,294570,294630,297090,297570,297890,298060,298380,298540,299030,299170,299660,299900,299910,300080,300120,301300,302430,302550,303030,303530,304100,304840,305090,306040,306620,307180,307280,307750,307870,307930,308100,309930,310200,310840,310870,311390,311690,312610,313750,313760,314130,314930,317030,317120,317240,317320,317330,317530,317690,317770,317830,317850,317870,318000,318010,318020,318410,319400,319660,320000,321260,321550,321820,322180,322310,322510,322780,323210,323230,323280,323940,323990,327260,328380,329560,330350,330860,330990,331380,331520,331920,332290,332370,332570,332710,333050,333430,333620,334970,335810,335870,335890,336060,336570,337450,337930,338220,339950,340120,340350,340360,340440,340570,340930,341160,342550,343510,344050,347000,347140,347700,347740,347770,347860,347890,348030,348150,348210,348350,349720,351320,351330,351340,352480,352700,352770,352910,352940,353060,353070,353190,353490,353810,354200,355150,356860,356890,357230,357550,357580,357780,359090,361390,361670,363250,363260,365270,365590,366330,367000,367340,367360,367460,367480,368770,369370,372290,373200,373340,376190,376980,377030,377400,377630,380320,383310,386580,950190,950110,950170,950180,950130,950140,950160,950220,950200,900280,900120,900250,900070,900100
closeprice,197,591,339,951,798,1870,1490,57600,15600,3040,13000,3585,7580,5560,8430,1630,8260,49200,2565,9690,50900,6680,14000,6360,3660,27750,8800,7610,2110,10000,2430,11700,3260,9870,8760,3880,5330,13550,6840,29600,2795,10600,1440,16350,7980,1745,5710,7200,8320,16000,8620,1750,905,5630,3225,10200,1160,8260,10500,1370,7450,1985,7200,4010,13000,9480,17400,2120,16850,6230,3460,4275,8000,5600,6200,3740,4465,2960,10950,9380,4320,8190,8030,6600,4540,70300,631,973,16700,4940,6190,1735,7490,5520,12800,13800,3520,31500,8860,14500,2705,11050,3255,2330,9300,4485,1945,863,1080,4020,7630,9870,2690,12650,7150,935,1590,4460,11700,5710,595,7730,2585,12750,5230,3265,3450,15350,931,11000,6960,18800,32100,7730,7750,3650,3350,2250,6280,2510,1660,4760,2715,7690,12000,3735,1120,6630,9620,16300,3140,79600,42150,10400,2965,12800,5720,910,4705,6030,2295,2365,4025,5830,35200,490,9090,23800,2865,25600,5970,11950,4450,5620,39900,3360,1240,12600,5220,14300,3500,58400,51500,4665,1480,9090,2190,34850,12450,4075,113,2275,11000,6790,5070,16400,1205,2350,6550,204,3575,18650,1865,9870,3280,8170,16250,7650,1055,370,11850,3065,12500,0,37700,829,1325,16500,16050,4560,84400,8150,8450,1305,3145,20500,6780,1515,156300,5050,2115,43600,3100,9550,9570,1340,3550,1875,3050,31800,14200,18550,440200,7310,9680,1390,672,5460,9990,8610,3305,32450,27200,36700,13800,13650,5250,18750,5930,3190,6160,11950,3505,6580,14200,2160,1465,6200,1525,25450,3550,820,34450,445,25600,7170,5490,1625,7970,2830,9160,9160,1185,7450,10100,5080,114700,34500,543,4225,11850,4600,8130,4560,17200,9340,7050,7360,6080,10500,50900,8840,1440,8370,3845,1565,7250,2795,15200,1790,11650,7820,7020,10850,68500,10200,898,28700,12150,13600,14000,11350,44600,3105,2255,10500,34050,7270,4655,16600,13400,1695,2860,1260,42900,1210,2300,1840,1450,4380,10800,2485,6300,9500,1035,2235,8910,1890,20350,3015,12500,2210,8960,4870,17100,6810,13300,6570,2920,22700,31450,240,10050,1320,6650,7490,7890,5730,4020,3110,10850,17500,7000,1910,6630,8630,16200,3465,2505,24050,145300,31800,12000,7290,24550,5480,4465,2540,5160,34800,29500,2225,2540,10100,14400,1330,4700,3820,8670,1030,9140,15300,32300,19700,1160,2090,6250,990,282,4955,3305,6980,21800,27150,7600,13500,12350,4875,10450,35350,638,1385,9370,8850,3755,21050,1560,10500,42750,3230,6030,8990,4130,29400,3180,11850,4650,2140,19900,1940,1565,43600,3960,19650,5770,3695,13950,16600,7740,6930,6440,34650,1290,26700,10550,400,6790,69100,7170,7240,4760,12850,3745,1570,7670,5430,1000,8250,17850,5520,23000,1200,11400,15150,13950,10400,23750,1915,18900,2860,3995,5270,41250,9530,3565,1550,9040,2550,3580,2225,13900,275,1830,2160,685,176600,1620,11600,9230,4880,13600,8390,10950,3065,19950,12650,2505,6830,55000,1510,9380,1830,3590,6920,4005,4500,3710,1250,5600,13300,21000,12150,1955,7090,3755,13550,7310,6170,36050,19750,3240,7040,8290,3340,3715,6860,25250,5740,550,1005,46500,181000,1815,4600,10100,1010,8540,893,1620,18800,14000,639,3935,7190,896,9310,4170,5770,8200,2930,86800,27900,3685,23550,5010,4805,1130,10500,17100,1990,2475,2635,5510,21950,7350,8180,772,4260,2865,123100,11600,11600,8650,11550,139800,13150,39300,4840,15700,8140,4915,10250,8840,7050,13900,7820,7790,5930,21150,6270,156200,8550,8660,3470,27800,2630,7950,2960,14000,11550,5420,3600,4135,3190,8190,5690,4415,17000,4900,17050,5480,1875,3090,13700,9180,17850,2140,10850,3735,44750,4385,2565,1865,2000,2965,29050,10450,5380,4020,823,15700,8890,20300,5420,10850,3440,29350,111700,8300,3890,59800,1535,1715,17800,2515,7930,10400,2780,25100,2950,6490,15650,2970,19250,2520,4590,7820,24300,5810,3860,498,9730,7850,2165,22050,14050,4320,3440,9520,20200,1325,1520,5190,16650,16600,29150,1390,15900,9990,2415,4975,1565,8190,12450,70100,2150,46650,32900,16200,44600,27550,21650,30900,27000,2940,2905,4980,10900,6310,1405,25050,25350,101000,14250,19600,28300,13800,192500,22500,4115,11250,4505,8490,8160,12150,8470,26350,17400,3275,24450,26550,8240,7900,948,3005,40200,9100,16250,14650,26400,56700,7520,25700,2265,20100,7860,1020,2395,12000,23150,6060,3900,19250,12550,10400,2130,120500,39200,29100,20750,18100,5680,7800,4815,31900,15200,6260,58600,5030,6550,3735,7290,6760,15400,6660,9400,9090,14600,2020,12650,4435,4870,5100,27300,4590,30050,39850,91200,4425,696,32000,698,72100,4780,2310,2750,902,5670,1340,2525,10950,10500,24850,3080,34000,2710,53800,3480,2095,1285,43850,22850,17400,44050,5950,10050,6380,5130,8500,1045,25100,5440,8040,4000,35200,1475,1240,33900,2090,1440,5580,11050,14650,35950,30950,2505,5720,2745,6650,41700,6830,16600,16950,34250,9130,7720,11650,3110,18650,8630,6260,10950,121800,18450,15650,4940,28500,4205,9110,13100,14650,880,7400,41900,11450,10350,2470,1040,54700,1205,1365,2500,9740,620,5440,9920,5090,30300,26250,9450,10200,1415,7670,839,5450,3285,26100,4100,8810,6300,4615,27750,11150,5280,36200,31950,9200,38100,10650,2795,739,10250,4690,11200,12900,2800,55200,12550,1810,6760,7520,4035,22500,7530,5280,1135,23800,5660,9930,12100,53100,6710,2220,19750,2230,6520,4980,282,4175,3860,4025,22100,9370,10300,4605,7800,1555,1350,2320,12800,79200,10250,26450,5150,1930,54100,5390,9590,3250,3145,35400,17000,27750,1575,10750,9720,41250,4480,22200,40200,7690,654,24400,5640,143000,3345,11700,129100,10700,108,743,55800,7200,11000,9500,25950,53100,3110,100000,6420,228000,9420,7190,3235,23400,17550,22900,6680,3160,7140,19400,6090,8740,1790,14700,7400,3565,8840,18750,1015,32150,11400,263,9000,3100,20600,1890,11450,22200,15550,50200,23050,2525,8170,8460,15850,12800,6200,26650,9210,4370,6270,4920,21100,7960,43650,1920,5000,6020,41250,1730,5980,13300,7740,21150,14000,13500,1440,74500,94800,1535,39000,17950,6860,5080,9000,6290,2065,38500,59800,120700,8650,11150,4390,10550,15000,4825,28700,2810,5300,3400,53700,2520,81300,47400,5900,64600,1245,85100,17400,2850,6020,4940,6210,4230,4390,20900,47700,4960,7470,37550,24000,21250,6390,4370,5360,3395,3735,9730,3350,2995,1285,4605,18800,5250,6150,13100,22200,43750,10200,3560,11850,6530,2795,3445,5300,2205,15450,8800,11950,70200,24750,21950,47300,1155,1170,73400,19000,94800,15550,1615,10200,139200,3040,4210,74100,23000,7990,1580,12100,2185,51700,34700,9390,22800,58400,4700,4475,4370,2055,4840,10300,4335,35300,14400,9880,4985,3895,17100,4460,9370,4440,4640,6130,16800,10150,11350,9380,2105,30750,379,8580,17000,3320,290,30250,10200,18300,8720,2765,7030,12450,1685,14050,3005,2305,4275,2100,48100,16350,2335,1905,6100,33050,14000,16700,20800,22250,24800,2480,6410,32400,5180,7170,33200,10950,4800,63400,26950,24600,112900,8870,9950,21700,10100,10750,16900,11200,6780,39300,41000,47400,5240,12500,15600,10500,16000,49400,30100,3420,63800,62200,13700,4790,3390,72600,5630,14700,311200,44200,17900,2745,2770,22000,11150,28200,4000,8760,90700,3140,20700,2455,2355,16100,16450,3555,19450,16050,9210,7750,3485,29600,15550,9610,12100,14350,40150,13250,11550,30300,2015,8940,13250,9650,45750,68600,5600,6090,4630,7240,4555,23650,15500,3650,30000,12650,15200,4120,9380,74500,79000,2620,3910,28950,32100,17200,79500,2005,15850,6410,3735,6020,2775,22200,9150,236000,28750,16450,4565,23000,3065,38300,7390,8050,12850,34350,8750,4020,82000,7900,7160,8830,8990,16950,27200,36450,3870,36300,16250,43300,8500,9240,24800,80800,11000,98000,55100,8470,78000,3730,24700,5550,27900,29350,20700,33400,66600,2970,116800,16550,27750,19650,24550,43150,17750,28200,3255,29500,33350,23600,21650,24900,3140,3845,2110,8780,3735,8540,14400,4800,3420,2045,2210,12550,46650,7040,2260,16350,37650,48750,2175,10650,1160,5280,27900,15650,16500,18850,7600,6250,10800,9050,11000,27400,18650,4740,40400,2890,3910,21500,23900,13750,32800,7350,3585,2265,2770,2475,2180,78700,25750,2205,2300,14450,49900,2225,4620,2275,19400,2400,8740,9250,2255,2280,3205,21900,15350,17400,2755,2385,2360,2400,2550,14800,23900,4295,2230,2250,4010,3675,43300,21250,2255,2220,2390,2400,21400,2310,15300,25400,27900,36950,10400,23650,30800,58300,22250,2245,4090,17800,2440,40900,21550,13600,24500,10950,2175,2200,2390,2225,6830,22850,2220,47350,16400,18650,22300,18850,327800,2155,53800,17200,16150,2500,57800,2390,2200,11000,2210,2220,2235,2240,2515,2350,2665,2350,3135,14850,91000,73900,2625,7020,6270,140700,4465,22300,7980,4835,20200,28150,9200,8010,10400,12800,439,293,1450,1040,3585
