,900110,900270,900260,900290,900300,900310,900340,000250,000440,001000,001540,001810,001840,002230,002290,002680,002800,003100,003310,003380,003800,004590,004650,004780,005160,005290,005670,005710,005860,005990,006050,006140,006580,006620,006730,006910,006920,007330,007370,007390,007530,007680,007720,007770,007820,008290,008370,008470,008830,009300,009520,009620,009730,009780,010170,010240,010280,010470,011040,011080,011320,011370,011560,012340,012620,012700,012790,012860,013030,013120,013310,013720,013810,013990,014100,014190,014200,014470,014570,014620,014940,014970,015710,015750,016100,016250,016600,016670,016790,016920,017000,017250,017480,017510,017650,017890,018000,018120,018290,018310,018620,018680,018700,019010,019210,019540,019550,019570,019590,019660,019770,019990,020180,020400,020710,021040,021045,021080,021320,021650,021880,022100,022220,023160,023410,023440,023460,023600,023760,023770,023790,023900,023910,024060,024120,024740,024800,024810,024830,024840,024850,024880,024910,024940,024950,025320,025440,025550,025770,025870,025880,025900,025950,025980,026040,026150,026910,027040,027050,027360,027580,027710,027830,028080,028300,029480,029960,030190,030350,030520,030530,030960,031310,031330,031390,031510,031860,031980,032080,032190,032280,032300,032500,032540,032580,032620,032680,032685,032750,032790,032800,032820,032850,032860,032940,032960,032980,033050,033100,033110,033130,033160,033170,033200,033230,033290,033310,033320,033340,033430,033500,033540,033560,033600,033640,033790,033830,034230,034810,034940,034950,035080,035200,035290,035460,035600,035610,035620,035760,035810,035890,035900,036000,036010,036030,036090,036120,036170,036180,036190,036200,036480,036490,036540,036560,036620,036630,036640,036670,036690,036710,036800,036810,036830,036890,036930,037030,037070,037230,037330,037350,037370,037400,037440,037460,037760,037950,038010,038060,038070,038110,038160,038290,038340,038390,038460,038500,038530,038540,038620,038680,038870,038880,038950,039010,039020,039030,039200,039230,039240,039290,039310,039340,039420,039440,039560,039610,039670,039740,039830,039840,039860,039980,040160,040300,040350,040420,040610,040910,041020,041140,041190,041440,041460,041510,041520,041590,041830,041910,041920,041930,041960,042000,042040,042110,042370,042420,042500,042510,042520,042600,042940,043090,043100,043150,043200,043220,043260,043340,043360,043370,043590,043610,043650,043710,043910,044060,044180,044340,044480,044490,044780,044960,045060,045100,045300,045340,045390,045510,045520,045660,045890,045970,046070,046110,046120,046140,046210,046310,046390,046440,046890,046940,046970,047080,047310,047560,047770,047820,047920,048260,048410,048430,048470,048530,048550,048770,048830,048870,048910,049070,049080,049120,049180,049430,049470,049480,049520,049550,049630,049720,049830,049950,049960,050090,050110,050120,050320,050540,050760,050860,050890,050960,051160,051360,051370,051380,051390,051490,051500,051780,051980,052020,052190,052220,052260,052300,052330,052400,052420,052460,052600,052670,052710,052770,052790,052860,052900,053030,053050,053060,053080,053110,053160,053260,053270,053280,053290,053300,053350,053450,053580,053590,053610,053620,053660,053700,053800,053950,053980,054040,054050,054090,054180,054210,054220,054300,054410,054450,054540,054620,054630,054670,054780,054800,054920,054930,054940,054950,056000,056080,056090,056190,056360,056700,056730,057030,057540,057680,057880,058110,058220,058400,058420,058450,058470,058530,058610,058630,058820,059090,059100,059120,059210,059270,060150,060230,060240,060250,060260,060280,060300,060310,060370,060380,060480,060540,060560,060570,060590,060720,060850,060900,061040,061250,061970,062860,062970,063080,063170,063440,063570,063760,064090,064240,064260,064290,064480,064510,064520,064550,064760,064800,064820,064850,065060,065130,065150,065170,065350,065370,065420,065440,065450,065500,065510,065530,065560,065570,065650,065660,065680,065690,065710,065770,065950,066110,066130,066310,066360,066410,066430,066590,066620,066670,066700,066790,066900,066910,066970,066980,067000,067010,067080,067160,067170,067280,067290,067310,067390,067570,067630,067730,067770,067900,067920,067990,068050,068240,068330,068760,068790,068930,068940,069080,069110,069140,069330,069410,069510,069540,069920,070300,070590,071200,071280,071460,071670,071850,072020,072470,072520,072770,072870,072950,072990,073010,073110,073190,073490,073540,073560,073570,073640,074430,074600,075130,075970,076080,076610,077360,078020,078070,078130,078140,078150,078160,078340,078350,078590,078600,078650,078860,078890,078940,079000,079170,079190,079370,079650,079810,079940,079950,079960,079970,080000,080010,080160,080220,080420,080440,080470,080520,080530,080580,080720,081150,081580,082210,082270,082660,082800,082850,082920,083310,083450,083470,083500,083550,083640,083650,083660,083790,083930,084110,084180,084370,084650,084730,084850,084990,085370,08537M,085660,085670,085810,085910,086040,086060,086250,086390,086450,086520,086670,086710,086820,086890,086900,086960,086980,087010,087260,087600,087730,088130,088290,088390,088800,088910,089010,089030,089140,089150,089230,089530,089600,089790,089850,089890,089970,089980,090150,090360,090410,090460,090470,090710,090740,090850,091120,091340,091440,091580,091590,091700,091970,091990,092040,092070,092130,092190,092300,092460,092600,092730,092870,093190,093320,093380,093520,093640,093920,094170,094360,094480,094820,094840,094850,094860,094940,094970,095190,095270,095340,095500,095610,095660,095700,095910,096040,096240,096350,096530,096610,096630,096640,096690,096870,097780,097800,097870,098120,098460,098660,099190,099220,099320,099410,099440,099520,099750,100030,100090,100120,100130,100590,100660,100700,100790,101000,101160,101170,101240,101330,101360,101390,101400,101490,101670,101680,101730,101930,102120,102710,102940,103230,103840,104040,104200,104460,104480,104540,104620,104830,105330,105550,105740,106080,106190,106240,106520,108230,108320,108380,108490,108860,109080,109610,109740,109820,109860,109960,110020,110790,110990,111710,111820,111870,112040,113810,114120,114190,114450,114570,114630,114810,115160,115180,115310,115440,115450,115480,115500,115530,115570,115610,115960,117670,117730,118990,119500,119610,119830,119850,119860,120240,121440,121600,121800,121850,121890,122310,122350,122450,122640,122690,122870,122990,123010,123040,123330,123410,123420,123570,123750,123840,123860,124500,124560,125210,126340,126600,126640,126700,126870,126880,127120,127160,127710,128540,128660,129890,130500,130580,130740,131030,131090,131100,131180,131220,131290,131370,131390,131400,131760,131970,133750,134060,134580,136480,136510,136540,137400,137940,137950,138070,138080,138360,138580,138610,138690,139050,139670,140070,140410,140520,140670,140860,141000,141020,141070,141080,142210,142280,142760,143160,143240,143540,144510,144960,145020,147760,147830,148140,148150,148250,149950,149980,150840,150900,151860,151910,153460,153490,153710,154030,154040,155650,156100,158310,158430,159580,159910,160550,160600,160980,161570,161580,163730,164060,166090,166480,168330,169330,170030,170790,170920,171010,171090,171120,173130,173940,174880,174900,175140,175250,176440,177350,177830,178320,178780,179290,179900,180400,181340,182360,182400,182690,183300,183490,184230,185490,186230,187220,187270,187420,187660,187790,187870,189300,189330,189690,189860,189980,190510,190650,191410,191420,192250,192390,192410,192440,193250,194480,194700,195500,195940,195990,196170,196300,196450,196490,196700,197140,198080,198440,199820,200130,200230,200470,200670,200710,200780,201490,203450,203650,203690,204020,204270,204620,204630,204840,205100,205470,205500,206400,206560,206640,206650,207760,208140,208340,208350,208370,208640,208710,208860,211270,212560,213090,213420,214150,214180,214260,214270,214310,214370,214430,214450,214610,214680,214870,215000,215090,215100,215200,215360,215380,215480,215600,215790,216050,216080,217190,217270,217330,217480,217500,217600,217620,217730,217820,218150,218410,219130,219420,219550,219750,220100,220180,220260,220630,221610,221840,221980,222040,222080,222110,222420,222800,222810,222980,223250,223310,224060,224110,225190,225220,225330,225430,225530,225570,225590,226330,226340,226360,226400,226440,226950,227100,227610,227950,228340,228670,228760,228850,229000,230240,230360,230980,232140,232680,234100,234300,234340,234690,234920,235980,236200,236810,237690,237750,237820,237880,238090,238120,238200,238490,239340,239610,239890,240810,241520,241690,241710,241770,241790,241820,241840,242040,243070,243840,244460,245620,246690,246710,246720,246960,247540,247660,250000,250060,250930,251370,251630,251970,252500,252990,253450,253590,253840,254120,255220,255440,256150,256630,256840,256940,257370,258610,258790,258830,259630,260660,260930,261200,262260,262840,263020,263050,263540,263600,263690,263700,263720,263750,263770,263800,263810,263860,263920,264450,264660,264850,265520,265560,265740,267320,267790,267980,268600,269620,270520,270660,270870,272110,272290,273060,274090,275630,276730,277070,277410,277810,277880,278280,278650,279600,281740,282880,284620,285490,286750,287410,288330,288620,289010,289080,289220,290120,290270,290380,290510,290520,290550,290650,290660,290670,290690,290720,290740,291230,291650,293490,293580,293780,294090,294140,294570,294630,297090,297570,297890,298060,298380,298540,299030,299170,299660,299900,299910,300080,300120,301300,302430,302550,303030,303530,304100,304840,305090,306040,306620,307180,307280,307750,307870,307930,308100,309930,310200,310840,310870,311390,311690,312610,313750,313760,314130,314930,317030,317120,317240,317320,317330,317530,317690,317770,317830,317850,317870,318000,318010,318020,318410,319400,319660,320000,321260,321550,321820,322180,322310,322510,322780,323210,323230,323280,323940,323990,327260,328380,329560,330350,330860,330990,331380,331520,331920,332290,332370,332570,332710,333050,333430,333620,334970,335810,335870,335890,336060,336570,337450,337930,338220,339950,340120,340350,340360,340440,340570,340930,341160,342550,343510,344050,347000,347140,347700,347740,347770,347860,347890,348030,348150,348210,348350,349720,351320,351330,351340,352480,352700,352770,352910,352940,353060,353070,353190,353490,353810,354200,355150,356860,356890,357230,357550,357580,357780,359090,361390,361670,363250,363260,365270,365590,366330,367000,367340,367360,367460,367480,368770,369370,372290,373200,373340,376190,376980,377030,377400,377630,380320,383310,386580,950190,950110,950170,950180,950130,950140,950160,950220,950200,900280,900120,900250,900070,900100
institution_net,0,0,0,0,-19,20,0,-6951,-26,0,30,0,0,228,0,0,160,24,-9,-1608,-6,9,-19,-5,73,14861,9,336,0,221,0,0,0,-87,-1441,31,-7,-5,39,-2610,13,-1587,21,7,-170,0,20,-16,0,-2,-69,1,0,0,-176,-50,0,1,-11,0,35,64,-44,-99,23,-436,-42,-968,1518,-1463,55,-57,0,-110,0,2,-3,0,0,4987,-314,0,18,-853,2,-1,-29,0,55,-39,0,50,1,-42,-1363,474,-1195,-35,-995,-986,80,131,-2019,0,-584,0,7,61,22,50,20,15,1,35,-36,0,0,338,50,10,1,-3160,-8,9469,-1934,0,0,-66,18,161,0,-103,192,0,0,-1085,-1,-4,0,4,-73,0,0,-502,-647,171,5,-102,-146,0,1,5747,20,-4602,0,131,0,61,146,-712,-470,-12,7,0,-12685,-2256,-1858,135,19,-1140,-3227,-2,-1134,-7782,2762,0,-13,1525,490,-1509,-125,58,-7867,-1,0,-1732,79,0,-19,0,-14,-1674,-3779,1,104,84,0,-52,89,0,64,-24,4,0,-3832,-4749,-2307,34,0,0,1817,12,17,0,-17507,0,-1,-29589,-629,0,-8,-6303,18,0,-32,-3499,-64,-54,-65534,85,-1174,21004,0,217,74,-25,0,-54,0,-111,9928,0,-50249,-1658,-2566,-1095,-71,5,0,67,83,-266,-3036,4674,-210,-10011,54,47,77,0,-7,36,-1,-1,34,0,30,95,-1,74,1,0,870,0,-686,159,-1254,47,-61,-355,-960,-2,-17,11,199,-31,7792,-14693,0,0,85,0,-443,91,5521,-1522,-50,0,-1,-977,-30762,13,0,-457,-16,30,-454,0,-2542,0,84,-1387,-258,-98,-15753,-1894,0,53,-265,15,19,-1591,19305,3328,-8,332,978,1099,38,23,111,-7,0,-32,-2674,0,-13,-20,110,-225,-1,0,-41,30,-166,-55,0,53,-2375,-44,0,-3,-47,27,751,-24,0,-550,10,-23,-39,0,31,0,0,-16,-104,21,131,-205,455,-13907,2,0,45,51,-869,1186,193,1037,-26136,-6806,1,326,-4802,3192,0,-177,-223,270,482,324,-15,-6,-16,-5,-173,3,110,-491,-193,35,-653,132,-2,-501,0,0,0,0,59,-3833,10,-6444,-137,3842,0,-59,-37,-1280,26,0,-1338,0,0,-762,0,933,-130,0,30,0,215,-2249,0,-160,-139,225,-2487,2,-239,-2174,0,0,26,0,1395,-100,178,-2,0,-1424,0,770,80,0,-2784,-1964,-460,0,-1,77,0,-2,-191,0,-16,0,-891,-697,-800,133,-48,2961,-189,8,168,-2,1157,0,78,-67,-2060,20,-60,0,737,310,-80,-72,-1015,0,78,0,0,-14403,0,-2804,-1002,-2696,1067,6,30,42,-2610,-57,56,891,-2206,5,-43,0,-29,0,23,0,-49,-39,84,-757,-4060,-139,0,-3391,0,-3352,-382,-134,-9813,14159,11,49,52,0,15,5884,6745,6,0,0,-8419,-9270,-34,-148,28,0,39,0,-754,578,350,0,-248,15,0,-17,-12,0,-2229,-1,-1273,1586,-8,724,-3,0,0,73,0,9,1,13,0,-48,-485,-546,3,-32,53,-108053,-2459,5170,-14,12,404,-494,299,50,-4301,-426,-1499,-2629,-54,-155,-6263,865,1095,1123,1656,19,-43878,1170,-1160,-273,-4912,0,4,0,132,129,0,-2,-3,6,-15,2,-1148,-167,0,3,0,-2953,0,228,16,-790,0,-24,61,-2161,-1,-1390,-32,0,8,1603,55,-3,115,-7485,37,2871,-438,-2299,330,4837,-2200,-30533,508,0,-7723,-58,-36,-325,0,57,-9,0,-771,50,-97,1288,42,277,0,32,13,-555,478,-96,0,98,117,-331,-30,0,-109,-16,737,-3608,-430,0,-898,-43,10435,2810,0,661,0,-437,4,0,-320,77,-614,-2,7448,8862,284,1274,-6707,9814,-696,-11011,-2914,-16,-132,0,104,0,4790,-13660,3711,-218,-10,-206,-156,3834,1209,-538,-179,106,2,0,0,-1,-158,7011,2,1683,8962,-920,-1,-106,0,1739,2299,27,-1624,207,17211,-426,284,126,-3463,852,-11,0,656,9116,-14,-3,-949,-2,-998,0,15713,-1894,1185,6,-979,0,6,105,-1115,538,-815,-2591,4,8,-66,-75,-2500,1194,-280,-1501,15,3012,0,-48,-20,84,-1010,12063,-7295,4833,-4609,-8114,-351,-10,4462,209,-30163,-736,0,-394,1031,60,40,-1593,-27,569,-2996,0,-2471,-3202,-2227,0,0,0,-330,-53,-2682,4430,-106,37,-4,-3,1427,0,2152,102,39,102,-9093,-11,0,6138,-31,0,0,0,-336,-1877,293,0,0,0,-47,3269,3374,453,51,-8402,-90,207,-296,0,-1319,-382,0,-1469,-16316,-1230,-5,0,-51,-136,20,-296,13,10,0,10122,-533,-48,0,0,-8370,-165,0,0,-147,0,28,-1105,-1685,0,136,9,-872,19,8,0,-16,0,-5325,44,190,170,0,4124,1071,-62,-2332,899,1130,5489,-60,1,0,93,1091,-4053,-259,-6,20630,-859,152,-3627,129,-1072,-163,0,-961,0,-88,-17,177,-1189,3139,437,0,5904,0,-309,-128,0,97,0,0,-221,-425,-47,12,-3,0,0,-48,0,3256,-2094,5843,185,-43,43491,-1,4,-11,75,-4128,518,-4242,57,3238,11,-2726,0,1178,-7210,-2232,0,-117,781,1623,0,190,267,-302,0,0,-8252,-40,-194,644,-185,-395,-1153,-4430,-64,-25176,165,3,-6,915,860,295,83,-21,-308,-7921,34,-3,0,-1156,-1,-82,-101,-745,0,1952,-1017,0,1606,0,-442,-4,-408,-2479,-439,-1982,-953,0,0,179,-157,0,127,-53,101,26,0,-1,-2098,0,-914,0,0,-176,-9104,0,1245,-539,0,135,-933,-3332,0,5045,-3998,-1793,-4972,-13235,-167,-64,-13,-7436,-1549,-178,-4186,-309,155,79,363,1338,-734,-4,-369,216,-22,-1,-1104,-2288,724,9925,-20,-189410,-1,-3996,-9,33,-3144,-2132,118,-4,-19,-1736,-4695,-1156,109,696,76,17,-132,100,4,0,-57,-567,0,0,0,5,-3313,95,97,-1733,-547,3232,-2512,-110,19,58,152,-60,2199,0,1,3,173,21174,-3043,4534,1677,-128,0,-2689,21,29200,-46,-1803,108,-5126,-714,0,-17914,488,-200,0,0,46,-938,-139,104,71,4698,51,0,1215,0,16,-737,-6,-31486,0,-11,0,0,-1305,0,1290,-420,0,-15,16,323,-13922,0,48,39159,0,11,-13,0,42,-50,51,-1224,-961,17,0,637,-358,2197,0,216,234,-41,-3094,15,-60,24,-608,11320,-280,1885,-1906,566,15045,120,467,-1195,0,50,-724,43,61,640,444,-5245,42350,-84,331,-9155,-29,-25,1505,0,-340,100,350,-8130,14,121,-1556,0,-2386,-4094,-297,-1006,713,-13309,736,305,0,-768,0,-140,-186509,-1457,-526,89,-194,-2027,-24,-5106,-40,4309,-23649,-42,-651,10,-415,-840,689,32,41,10,0,0,2,-1579,-2269,0,-182,-1386,89,-876,7,-1792,0,2737,25,-12,-1563,29749,50,14,-87,-11,0,-825,968,-3,-2936,-20,-107,10,-391,2833,-12002,1881,41,-24029,1835,995,1202,3,-5950,97,-8061,-13,30,-921,-353,21282,-120,177,-2885,-682,103,-655,-16,-5647,-572,116,-793,-3,-35583,-8,-312,200,-26,-145,-1498,1277,9,-6296,-826,2704,10,1505,-100,-35327,0,-398,1300,-586,6736,-69,1113,0,7023,969,-4844,-7078,-3184,34,2754,-3959,1199,-1316,-1140,110,-700,-1,22,-4039,577,-1318,-1311,-10698,-32,0,-1938,-7127,-4625,0,-18,-9839,-115,201,0,77,433,-11,-956,-63,-4850,-4104,-107,0,-2,-23,10749,297,-17883,0,-21,105,0,-43,0,322,-120,0,-4353,-29,-2911,-3395,-35,1,-1608,-9,-1253,-53,-188,218,244,-2948,-3156,283,-4,462,-953,109,-345,-249,-142,-253,-50,-1996,292,-198,-80,-1999,-1723,204,-151,-1315,-982,-845,-25,448,-731,135,601,379,-317,-7095,-224,-4217,-49,-46,-496,450,268,70,-6487,-9,-652,-2742,-803,-147,-3031,1075,-321,-257,-6657,-7584,-593,-432,-331,-1074,-34033,-10,228,384,-2191,3,2324,5232,337,9998,-418,738,-1145,1203,-4463,0,-1710,-676,-447,-2150,-71162,689,-109,0,33,384,-163,39,-72,0,27,-69,0,1957,-24709,-23976,47,-13,-819,-117596,-8846,833,0,-151,-105,-2695,3490,0,-2264,7,0,0,0,50,0
